TRANSACTION_ID,CUSTOMER_ID,PRODUCT_ID,TRANSACTION_DATE,AMOUNT,QUANTITY,STATUS,REGION,CURRENCY,CREATED_AT
aada0354-bd33-4ead-be20-c9da4c65fd29,CUST-9003,PROD-0024,2024-01-26,4082.58,35,COMPLETED,North America,EUR,2026-05-28 14:19:57
0d82d841-bb47-4a64-85df-e9788c292480,CUST-9009,PROD-0002,2023-09-16,384.46,22,REFUNDED,Europe,INR,2026-05-28 14:19:57
2025150a-7a20-4ed4-906c-8ee38bfc792c,CUST-9034,PROD-0015,2022-09-03,640.18,10,REFUNDED,Middle East,USD,2026-05-28 14:19:57
4779bbb4-5b47-483d-aca2-ad2d98d12291,CUST-9006,PROD-0008,2024-09-05,3309.73,18,CANCELLED,Middle East,INR,2026-05-28 14:19:57
8ffae92d-1110-4b20-a994-98518b72aac4,CUST-9005,PROD-0025,2023-08-30,3559.79,23,PENDING,South Asia,USD,2026-05-28 14:19:57
9e39fac2-61cc-4714-82b3-d9fad763b785,CUST-9032,PROD-0002,2023-03-12,75.51,14,REFUNDED,Middle East,INR,2026-05-28 14:19:57
6eceaee5-1d41-481b-8a73-a7d2aaf53ae5,CUST-9042,PROD-0011,2023-03-04,4071.84,49,CANCELLED,Europe,GBP,2026-05-28 14:19:57
bf36ef69-a761-4be2-a56b-a451e1c34fc8,CUST-9029,PROD-0028,2024-10-30,537.25,9,PENDING,Europe,GBP,2026-05-28 14:19:57
940fa1e7-40fa-49cb-bc5c-70df918572c0,CUST-9011,PROD-0017,2023-02-20,3902.31,13,COMPLETED,Europe,GBP,2026-05-28 14:19:57
17f5cdde-f6f0-4c04-9706-6688df745842,CUST-9030,PROD-0010,2022-07-29,744.98,7,COMPLETED,South Asia,USD,2026-05-28 14:19:57
ae334813-4ae0-422d-83f1-5ecbe8afcaa8,CUST-9008,PROD-0009,2022-02-28,2386.44,34,REFUNDED,Europe,EUR,2026-05-28 14:19:57
1c1a02bf-a107-4b19-b5d7-b7103163027c,CUST-9033,PROD-0003,2023-12-27,2163.05,10,REFUNDED,APAC,GBP,2026-05-28 14:19:57
7ae61b77-8e9a-4fd4-ad83-8c41d3464e4d,CUST-9013,PROD-0002,2024-06-22,1370.22,7,COMPLETED,Middle East,GBP,2026-05-28 14:19:57
e394fade-7d9b-4133-b26c-79333eee66c2,CUST-9007,PROD-0007,2024-04-04,891.46,18,REFUNDED,APAC,GBP,2026-05-28 14:19:57
54e3f356-f7ee-4f94-9385-9c63cc2dfbab,CUST-9037,PROD-0002,2023-05-25,4795.27,15,COMPLETED,North America,USD,2026-05-28 14:19:57
c765c941-7503-46c8-972a-32d8925d1ee9,CUST-9026,PROD-0008,2022-05-15,2665.34,18,PENDING,APAC,GBP,2026-05-28 14:19:57
87c34094-0d00-4f3d-a365-bd79a6a6cbaf,CUST-9011,PROD-0004,2023-03-27,3672.28,45,CANCELLED,Middle East,INR,2026-05-28 14:19:57
b306907f-d0be-4b44-89e2-173893d1a61d,CUST-9033,PROD-0012,2023-08-13,3532.21,19,COMPLETED,North America,INR,2026-05-28 14:19:57
103b4d9e-73e0-4e1e-b48a-3bd88b645eb9,CUST-9044,PROD-0020,2024-09-03,3698.06,45,PENDING,South Asia,EUR,2026-05-28 14:19:57
