TRANSACTION_ID,CUSTOMER_ID,PRODUCT_ID,TRANSACTION_DATE,AMOUNT,QUANTITY,STATUS,REGION,CURRENCY,CREATED_AT
4ff03838-99cd-4c15-870e-c8c536d179d8,CUST-0036,PROD-0016,2024-12-29,2468.08,many,PENDING,Middle East,USD,2026-05-28 14:19:57
daa5d4f6-a0cb-47a7-a7da-7e914d498e11,CUST-0038,PROD-0023,2024-05-13,2639.46,50,PENDING,North America,INR,2026-05-28 14:19:57
570a5e9d-42e4-41f4-a720-c68293eede82,CUST-0024,PROD-0001,not-a-date,unknown,2,CANCELLED,APAC,GBP,2026-05-28 14:19:57
8a70fb2a-cc94-4357-9179-3e5e3d725dad,CUST-0004,PROD-0030,2023-12-17,1810.68,50,PENDING,Europe,GBP,2026-05-28 14:19:57
b278e04a-5520-413d-9ec7-67ac8e7307b5,CUST-0010,PROD-0027,2024-05-12,1220.06,15,COMPLETED,South Asia,USD,2026-05-28 14:19:57
7c3ced49-6d48-4b76-a773-b4a13d099b80,CUST-0045,PROD-0023,2022-10-21,1893.53,2,REFUNDED,Europe,USD,2026-05-28 14:19:57
4e069027-1871-44db-8f3b-56388347dcf9,CUST-0045,PROD-0004,2022-06-01,#REF!,many,PENDING,North America,INR,2026-05-28 14:19:57
f8c42aa4-b5ba-44f9-84af-32514db13fe0,CUST-0010,PROD-0003,N/A,394.56,37,REFUNDED,South Asia,INR,2026-05-28 14:19:57
4ec9f684-dd9c-46de-bf6d-e9050fe05ad7,CUST-0048,PROD-0005,2024-12-16,3495.83,20,REFUNDED,Middle East,EUR,2026-05-28 14:19:57
f7b68db3-0beb-4ead-97b7-ea47c671c34b,CUST-0029,PROD-0026,2022-01-28,1440.98,10,COMPLETED,North America,AED,2026-05-28 14:19:57
479dbad0-65f6-4f31-bd08-dd6675738fca,CUST-0049,PROD-0006,2024-10-27,TBD,26,REFUNDED,Middle East,AED,2026-05-28 14:19:57
87875c5d-d588-41dd-a321-b9626041e5c9,CUST-0017,PROD-0030,2024-10-24,1537.11,15,REFUNDED,South Asia,EUR,2026-05-28 14:19:57
e8caf978-dcf6-4531-afcf-dab17478e68d,CUST-0006,PROD-0017,not-a-date,4889.85,many,PENDING,Middle East,AED,2026-05-28 14:19:57
a657b9bf-0665-4934-a74a-d0eebc65671f,CUST-0015,PROD-0013,2023-01-12,4114.3,36,COMPLETED,Middle East,GBP,2026-05-28 14:19:57
082d9a18-7b96-49b1-8d41-911c749afeee,CUST-0021,PROD-0021,2024-04-09,unknown,11,COMPLETED,Europe,GBP,2026-05-28 14:19:57
a2efa9a8-1866-4875-b47f-55a347040e0c,CUST-0018,PROD-0004,2022-08-02,398.26,39,CANCELLED,North America,INR,2026-05-28 14:19:57
001cf10d-fcf7-4eac-bd23-3909d1931d62,CUST-0019,PROD-0006,2022-08-07,335.94,39,COMPLETED,Europe,INR,2026-05-28 14:19:57
4e8ad874-5a73-4e09-a3ce-06257104495d,CUST-0036,PROD-0007,not-a-date,1209.27,6,COMPLETED,APAC,GBP,2026-05-28 14:19:57
0a0a6340-ada2-4746-a139-79be84cfd83f,CUST-0004,PROD-0011,2022-07-10,---,many,CANCELLED,Europe,GBP,2026-05-28 14:19:57
980ce700-4811-40e2-a806-f46c0e157b8d,CUST-0013,PROD-0011,2024-03-11,3631.18,9,COMPLETED,Europe,GBP,2026-05-28 14:19:57
3d62b2c6-2d59-4806-9230-67e72138744f,CUST-0048,PROD-0017,2022-07-26,2515.86,50,PENDING,North America,AED,2026-05-28 14:19:57
6efb0531-68fc-4967-85bf-1ba7eae06726,CUST-0025,PROD-0016,2022-03-18,1457.7,10,REFUNDED,North America,USD,2026-05-28 14:19:57
e3e6cd0f-e60e-417a-9e60-b0e368969100,CUST-0046,PROD-0008,00/00/0000,---,42,PENDING,South Asia,AED,2026-05-28 14:19:57
8b845792-b42c-4c29-aeb4-2e1bf0853b9f,CUST-0042,PROD-0017,2023-12-01,2242.93,9,CANCELLED,Europe,EUR,2026-05-28 14:19:57
b8db3bfd-2b56-4fbb-97dd-dc6abf33bfb1,CUST-0040,PROD-0028,2024-06-01,209.66,many,REFUNDED,South Asia,INR,2026-05-28 14:19:57
ae9dcbfc-3fab-4248-9f9d-95c2f677f743,CUST-0040,PROD-0020,2022-06-03,4790.5,37,REFUNDED,North America,USD,2026-05-28 14:19:57
741fdb07-09fc-414c-8562-525f2b16fbd0,CUST-0010,PROD-0025,2023-09-26,#REF!,6,REFUNDED,North America,GBP,2026-05-28 14:19:57
aab98c0d-82e6-4434-8d50-b0012d8698dc,CUST-0011,PROD-0030,not-a-date,815.75,18,CANCELLED,Europe,USD,2026-05-28 14:19:57
985eb89c-34e4-418b-8c6a-34860319926e,CUST-0012,PROD-0023,2024-08-01,1297.14,31,CANCELLED,Middle East,INR,2026-05-28 14:19:57
28d6ef01-44b8-4416-819d-62631e0edcde,CUST-0008,PROD-0019,2024-09-26,207.57,19,REFUNDED,Middle East,AED,2026-05-28 14:19:57
9cf07bae-258c-425d-bcdf-7554d4525fc5,CUST-0044,PROD-0005,2024-06-21,TBD,many,CANCELLED,Europe,USD,2026-05-28 14:19:57
d3029811-d439-4bb2-812b-0b991de74c60,CUST-0027,PROD-0017,2024-07-10,1321.51,44,COMPLETED,APAC,USD,2026-05-28 14:19:57
62c8dc22-b225-4921-ab81-477b5c5b4e99,CUST-0048,PROD-0026,dd/mm/yyyy,3501.73,36,COMPLETED,South Asia,USD,2026-05-28 14:19:57
89fcbd81-c2ec-4ae2-ab3e-70a004648dac,CUST-0025,PROD-0006,2024-03-28,4270.61,15,REFUNDED,Middle East,USD,2026-05-28 14:19:57
5b560450-4c45-412a-994f-8cdd732ccff8,CUST-0023,PROD-0015,2024-08-17,TBD,30,COMPLETED,North America,INR,2026-05-28 14:19:57
8856ae11-e0cb-4c73-a15b-36c7dead1055,CUST-0007,PROD-0030,2024-03-23,3843.4,13,REFUNDED,Europe,USD,2026-05-28 14:19:57
3dbe087e-90a2-4dc3-86a5-5eaea314dcc1,CUST-0021,PROD-0011,2024-09-22,1071.05,many,REFUNDED,North America,EUR,2026-05-28 14:19:57
766fddff-f476-4235-8517-c099e6a0ba22,CUST-0030,PROD-0002,not-a-date,4743.18,10,PENDING,Europe,AED,2026-05-28 14:19:57
fdf22e6f-20f6-40c0-873b-a6b7d6387fdd,CUST-0039,PROD-0025,2024-02-18,N/A,24,REFUNDED,Middle East,INR,2026-05-28 14:19:57
f8cf47c9-f6f7-47f7-8330-a391eccb916d,CUST-0014,PROD-0028,2022-02-16,4763.7,44,REFUNDED,Europe,EUR,2026-05-28 14:19:57
20838798-1351-4e27-934e-b645f15751de,CUST-0041,PROD-0006,2022-06-21,717.27,18,REFUNDED,North America,EUR,2026-05-28 14:19:57
227180cd-c0d4-4cf7-ac6e-93c184f90846,CUST-0046,PROD-0015,2024-05-09,2628.64,43,CANCELLED,South Asia,USD,2026-05-28 14:19:57
718a0056-93dd-46c1-9560-ddadfd685d5c,CUST-0006,PROD-0029,N/A,#REF!,many,CANCELLED,South Asia,INR,2026-05-28 14:19:57
311dac50-85ad-481f-a03b-1b9ea3d66d58,CUST-0031,PROD-0016,2022-11-26,4828.29,28,CANCELLED,APAC,GBP,2026-05-28 14:19:57
0c1ddec6-fc05-4bb3-a864-5795fa857631,CUST-0001,PROD-0018,2023-02-11,398.27,43,PENDING,Europe,EUR,2026-05-28 14:19:57
4e4a31bd-06c9-462b-b0f8-0320610e559e,CUST-0001,PROD-0005,2024-07-28,4669.76,32,CANCELLED,North America,GBP,2026-05-28 14:19:57
6fb55535-083c-43d7-9670-e67a32e0b35c,CUST-0017,PROD-0017,2022-01-08,N/A,9,REFUNDED,APAC,USD,2026-05-28 14:19:57
fe36acd0-ff79-498f-bbcb-981bdda9989b,CUST-0014,PROD-0024,32-13-2023,2106.68,35,PENDING,APAC,GBP,2026-05-28 14:19:57
3a52c2c1-8a58-4d1d-9eb1-2d3fe5fbf676,CUST-0023,PROD-0007,2023-01-27,4859.01,many,COMPLETED,Europe,EUR,2026-05-28 14:19:57
c34f83b3-25fd-4cb2-8728-a96de0923290,CUST-0002,PROD-0010,2023-09-21,2515.41,8,REFUNDED,Middle East,GBP,2026-05-28 14:19:57
67eba1f9-9624-45ce-b476-5f9f3e6fb619,CUST-0027,PROD-0012,2023-12-23,null,28,CANCELLED,North America,INR,2026-05-28 14:19:57
3453146f-09b8-408f-a9ef-9cde7ce31561,CUST-0028,PROD-0012,2022-12-29,2768.24,11,REFUNDED,Middle East,EUR,2026-05-28 14:19:57
e6c0dd5b-2ccd-4d0d-a5c0-441485561f27,CUST-0043,PROD-0023,not-a-date,3174.2,45,COMPLETED,North America,USD,2026-05-28 14:19:57
28ac073b-4458-442a-9773-8972cbefaa83,CUST-0042,PROD-0001,2024-04-22,527.34,48,COMPLETED,Middle East,AED,2026-05-28 14:19:57
59f3f1fb-5ec1-4d73-bec7-c6ce7d9a3f5f,CUST-0038,PROD-0026,2022-03-08,---,many,PENDING,South Asia,GBP,2026-05-28 14:19:57
e6e43b53-1ed1-4461-be65-d4a63fa34958,CUST-0025,PROD-0004,2023-02-05,4283.15,8,CANCELLED,Middle East,GBP,2026-05-28 14:19:57
1752cd89-164b-4ca8-b4c2-a38c98678698,CUST-0042,PROD-0023,2024-03-21,47.95,24,PENDING,APAC,EUR,2026-05-28 14:19:57
a29235cd-817d-4b07-a629-71fd074c7ecb,CUST-0018,PROD-0029,not-a-date,1543.91,27,PENDING,North America,GBP,2026-05-28 14:19:57
41f28d5f-1566-4089-8973-de3872722a17,CUST-0001,PROD-0001,2022-11-11,---,34,CANCELLED,Europe,INR,2026-05-28 14:19:57
e10582b2-331f-4750-b0d2-cd5b53b54068,CUST-0028,PROD-0008,2024-03-12,971.38,42,REFUNDED,North America,AED,2026-05-28 14:19:57
9665dbce-930a-4fe8-a97c-a01db0a7c695,CUST-0028,PROD-0005,2024-03-10,4887.0,many,REFUNDED,Europe,AED,2026-05-28 14:19:57
098ce81a-f3bc-4386-9efe-cf5d531f8f7a,CUST-0011,PROD-0014,2023-04-19,506.89,9,COMPLETED,APAC,GBP,2026-05-28 14:19:57
