TRANSACTION_ID,CUSTOMER_ID,PRODUCT_ID,TRANSACTION_DATE,AMOUNT,QUANTITY,STATUS,REGION,CURRENCY,CREATED_AT
bb4aad88-bc4e-4bfe-8402-94e5b6c82a0e,CUST-0019,PROD-0023,2023-02-04,3508.53,36,REFUNDED,North America,INR,2026-05-28 14:19:57
bda8e0a2-10c9-4046-989c-7759a92a1d6a,CUST-0021,PROD-0025,2022-04-21,4250.55,46,CANCELLED,Middle East,INR,2026-05-28 14:19:57
82abeda3-af80-4dd2-9494-1cd4efbfe2f6,CUST-0037,PROD-0005,2024-06-23,3482.82,19,PENDING,South Asia,INR,2026-05-28 14:19:57
8aef49f4-2ac5-458e-9c0f-05ffb8476816,CUST-0048,PROD-0007,2022-01-19,1817.51,37,COMPLETED,South Asia,GBP,2026-05-28 14:19:57
07b2f3c0-99ae-4614-afb3-910efb1e9bed,CUST-0028,PROD-0022,2022-12-11,4630.67,7,CANCELLED,Middle East,INR,2026-05-28 14:19:57
9f16ef40-074e-4f9e-bb86-3cf690f42fc6,CUST-0004,PROD-0004,2024-11-21,3253.99,38,REFUNDED,South Asia,GBP,2026-05-28 14:19:57
c726f47c-7782-4332-ab7e-d4233bdcba74,CUST-0016,PROD-0002,2022-09-01,1211.87,32,CANCELLED,APAC,INR,2026-05-28 14:19:57
c1d299ee-817b-4d18-b795-3e9254f513c3,CUST-0042,PROD-0024,2024-02-08,3881.49,43,COMPLETED,Middle East,GBP,2026-05-28 14:19:57
6107d911-d8c5-4623-9def-9a0104cdea90,CUST-0018,PROD-0021,2024-06-30,1842.94,8,COMPLETED,North America,USD,2026-05-28 14:19:57
b2ff56dc-aee8-4d73-902a-d61f12d58630,CUST-0032,PROD-0021,2024-11-09,1132.43,38,REFUNDED,Europe,USD,2026-05-28 14:19:57
d62ff133-9a8b-429b-9cce-e99daf5f37b9,CUST-0038,PROD-0006,2024-02-26,2426.12,42,REFUNDED,Europe,AED,2026-05-28 14:19:57
bcdc97b9-731f-404a-be02-3a0540f1eeed,CUST-0009,PROD-0004,2023-10-29,326.86,35,PENDING,Middle East,USD,2026-05-28 14:19:57
ec8328e0-10f8-4825-9d2f-7d1838782195,CUST-0026,PROD-0018,2024-12-21,2447.93,34,COMPLETED,South Asia,USD,2026-05-28 14:19:57
48a1e152-11a3-4c37-91ea-c4c9ce936b73,CUST-0012,PROD-0028,2023-01-04,36.57,29,CANCELLED,North America,USD,2026-05-28 14:19:57
f97f8045-2dce-4dd4-ad08-a1f2c19a7892,CUST-0009,PROD-0019,2023-02-27,3266.68,6,CANCELLED,North America,USD,2026-05-28 14:19:57
b3f3e441-f9b5-493a-a293-6d721ae79822,CUST-0008,PROD-0017,2023-09-04,1824.16,35,PENDING,Middle East,USD,2026-05-28 14:19:57
0ff208a9-fbfb-4df7-a959-325f0c5eda33,CUST-0016,PROD-0010,2022-04-05,4731.61,34,CANCELLED,APAC,GBP,2026-05-28 14:19:57
86d1df7c-d4bb-48ad-b1a2-b509af6a79c1,CUST-0009,PROD-0019,2024-10-01,3478.56,34,CANCELLED,APAC,AED,2026-05-28 14:19:57
2058fff6-abc3-4af8-8d5a-c8cbb125d0d1,CUST-0033,PROD-0007,2022-07-22,3316.46,3,PENDING,North America,INR,2026-05-28 14:19:57
dc6598b7-0d5f-40f9-8e8c-ca5694bf280b,CUST-0010,PROD-0010,2023-03-17,4787.54,39,PENDING,APAC,EUR,2026-05-28 14:19:57
407a0bda-da78-4f49-a5a5-80a90262d8ec,CUST-0018,PROD-0005,2024-05-14,381.05,17,CANCELLED,Middle East,INR,2026-05-28 14:19:57
2ab427c7-75aa-4f97-a128-548c40374d49,CUST-0026,PROD-0015,2022-06-20,4724.26,44,REFUNDED,South Asia,AED,2026-05-28 14:19:57
fb97d5d4-321a-4edd-b46f-01a5aadf018a,CUST-0014,PROD-0003,2023-07-06,4976.84,45,PENDING,Europe,AED,2026-05-28 14:19:57
e5d93745-a0ae-4155-b7a1-9b5a952998c1,CUST-0043,PROD-0021,2024-11-13,3028.67,27,PENDING,Europe,GBP,2026-05-28 14:19:57
b920aba8-3e8e-4b34-af9b-fe1e8a209c7e,CUST-0025,PROD-0001,2023-05-22,396.85,8,COMPLETED,APAC,GBP,2026-05-28 14:19:57
e1c18349-1071-4f51-adbb-24c835b56a82,CUST-0005,PROD-0011,2022-07-02,1820.47,22,CANCELLED,South Asia,INR,2026-05-28 14:19:57
f1cd1b17-7dda-49a4-9f74-2c616037cfd2,CUST-0018,PROD-0001,2022-07-20,1892.01,15,REFUNDED,North America,USD,2026-05-28 14:19:57
746e1466-5d14-4a64-b3c9-241364f17bdc,CUST-0012,PROD-0017,2023-09-20,2948.25,32,COMPLETED,APAC,EUR,2026-05-28 14:19:57
d6146a5c-c9a3-49a2-aedc-b07b62dc643f,CUST-0045,PROD-0019,2023-08-01,2762.2,39,COMPLETED,North America,INR,2026-05-28 14:19:57
9c327bd1-69a3-4c01-8fb8-2dccd4001210,CUST-0021,PROD-0025,2024-03-08,911.56,48,REFUNDED,Middle East,AED,2026-05-28 14:19:57
8f9f4b05-e354-469b-81c1-73ca3b8c50e7,CUST-0009,PROD-0009,2022-01-20,3436.43,46,PENDING,South Asia,INR,2026-05-28 14:19:57
b03c7d95-f843-4b68-9775-75331edee02c,CUST-0025,PROD-0019,2023-07-02,273.79,47,CANCELLED,South Asia,AED,2026-05-28 14:19:57
898e8189-5f4b-4888-b539-293eea9e851f,CUST-0027,PROD-0023,2024-07-26,923.69,23,REFUNDED,APAC,EUR,2026-05-28 14:19:57
7bf81509-3c56-4f67-9cad-c44981c3a84e,CUST-0018,PROD-0014,2024-12-02,4708.97,15,CANCELLED,North America,EUR,2026-05-28 14:19:57
812f2bd2-75be-4628-b63b-23c1c183335a,CUST-0027,PROD-0025,2023-10-03,4227.78,41,COMPLETED,North America,INR,2026-05-28 14:19:57
8fdcd312-6677-4c7c-b5bd-bb667b6d5ad9,CUST-0006,PROD-0006,2022-04-28,432.08,19,REFUNDED,North America,GBP,2026-05-28 14:19:57
29adf345-77f6-49a9-a15d-84df3d7762ec,CUST-0044,PROD-0017,2022-10-07,2403.48,33,COMPLETED,Middle East,USD,2026-05-28 14:19:57
20d49972-e993-443f-8ad0-5cac504c5cd6,CUST-0040,PROD-0007,2022-01-15,3573.66,45,CANCELLED,South Asia,AED,2026-05-28 14:19:57
dae3daa3-0c12-4458-81a4-9551fec607c8,CUST-0044,PROD-0020,2022-03-28,3040.79,11,PENDING,South Asia,USD,2026-05-28 14:19:57
359573dd-54d5-49f8-8ce7-1cb15ff46ca9,CUST-0024,PROD-0027,2022-10-01,2573.29,4,REFUNDED,Middle East,GBP,2026-05-28 14:19:57
d74d3749-de69-4c29-8fc7-3594934b66df,CUST-0011,PROD-0012,2022-08-20,1696.41,44,PENDING,APAC,USD,2026-05-28 14:19:57
301606a2-78aa-4a5f-b1a3-69191f961cf2,CUST-0019,PROD-0010,2024-09-16,1474.79,14,COMPLETED,APAC,GBP,2026-05-28 14:19:57
8015b988-f546-4460-9cd2-1a4d61bfd3e7,CUST-0014,PROD-0030,2023-09-17,4646.25,42,COMPLETED,Middle East,AED,2026-05-28 14:19:57
d0eb3991-d9f3-479b-97ef-12bb9b478495,CUST-0032,PROD-0002,2023-12-30,39.4,30,CANCELLED,Europe,EUR,2026-05-28 14:19:57
4a4f25c3-5508-4329-aee1-1952ba26502d,CUST-0007,PROD-0001,2023-12-18,4452.08,12,REFUNDED,Europe,USD,2026-05-28 14:19:57
df5a6bf7-ffd4-4fa5-89b2-76b987dfa203,CUST-0007,PROD-0014,2024-10-04,995.75,34,PENDING,Middle East,USD,2026-05-28 14:19:57
ebc1c542-0208-4493-aa8c-772f531f9c78,CUST-0032,PROD-0001,2022-11-15,3849.54,17,PENDING,Middle East,GBP,2026-05-28 14:19:57
cd06b700-f92c-41ee-a891-32dce01c9f2e,CUST-0024,PROD-0010,2024-01-17,2147.42,12,CANCELLED,North America,GBP,2026-05-28 14:19:57
382d5120-ac52-4c0b-96d2-7d806741a51c,CUST-0043,PROD-0027,2024-06-18,817.55,23,REFUNDED,North America,EUR,2026-05-28 14:19:57
f5a026f8-7a70-40c7-b7df-e0cbcc3c80ff,CUST-0046,PROD-0007,2022-08-15,955.94,3,PENDING,Middle East,GBP,2026-05-28 14:19:57
c2417f0a-6643-41b2-94bb-27d3be95c043,CUST-0048,PROD-0011,2022-03-06,809.96,13,REFUNDED,Europe,USD,2026-05-28 14:19:57
8f9f4b05-e354-469b-81c1-73ca3b8c50e7,CUST-0027,PROD-0016,2024-10-11,4001.1,46,PENDING,Europe,GBP,2026-05-28 14:19:57
cc9101cb-fca2-458a-aad6-cf02cf5fc29d,CUST-0033,PROD-0024,2024-03-07,665.77,7,COMPLETED,South Asia,INR,2026-05-28 14:19:57
c726f47c-7782-4332-ab7e-d4233bdcba74,CUST-0023,PROD-0017,2022-01-28,3839.25,16,COMPLETED,Europe,GBP,2026-05-28 14:19:57
d73ceac5-7170-4207-b29e-f5102110e46c,CUST-0039,PROD-0024,2022-01-17,2177.3,19,CANCELLED,Middle East,USD,2026-05-28 14:19:57
d07ce04a-a9bd-4142-975b-fac0593ff1a7,CUST-0049,PROD-0014,2023-05-23,3091.89,47,PENDING,South Asia,EUR,2026-05-28 14:19:57
750bed89-bf97-4c0a-a8a1-00fe9a67b20f,CUST-0050,PROD-0004,2023-06-24,4971.34,16,REFUNDED,South Asia,GBP,2026-05-28 14:19:57
bcdc97b9-731f-404a-be02-3a0540f1eeed,CUST-0046,PROD-0026,2022-07-31,3508.71,33,PENDING,South Asia,AED,2026-05-28 14:19:57
8fdcd312-6677-4c7c-b5bd-bb667b6d5ad9,CUST-0041,PROD-0021,2022-11-01,1154.63,9,REFUNDED,North America,EUR,2026-05-28 14:19:57
0090aea4-33cb-4309-902f-4b4170ccf77a,CUST-0013,PROD-0030,2022-10-27,2137.25,40,PENDING,North America,USD,2026-05-28 14:19:57
c29d3677-63ef-4ebb-a328-461e9d45c065,CUST-0025,PROD-0014,2024-12-11,1539.17,41,PENDING,South Asia,EUR,2026-05-28 14:19:57
b920aba8-3e8e-4b34-af9b-fe1e8a209c7e,CUST-0028,PROD-0016,2022-05-06,2554.22,42,COMPLETED,Europe,USD,2026-05-28 14:19:57
90196f4d-4abc-44b2-b4bd-13b65893ef84,CUST-0018,PROD-0012,2023-07-29,4715.56,46,REFUNDED,South Asia,EUR,2026-05-28 14:19:57
ae2e3c38-8ba8-4303-981a-9668ebba5eb2,CUST-0004,PROD-0006,2022-03-25,12.67,43,CANCELLED,South Asia,EUR,2026-05-28 14:19:57
7a747aa9-7074-4acd-babf-4c3e2f19372a,CUST-0031,PROD-0009,2022-07-26,2160.23,17,REFUNDED,Europe,EUR,2026-05-28 14:19:57
90196f4d-4abc-44b2-b4bd-13b65893ef84,CUST-0020,PROD-0004,2022-07-18,3348.05,44,PENDING,Europe,EUR,2026-05-28 14:19:57
67707eba-800f-48d8-8231-8ef457b65514,CUST-0048,PROD-0026,2024-01-11,3717.23,38,CANCELLED,South Asia,EUR,2026-05-28 14:19:57
57e612e2-cd73-4318-a3da-bafc4e997da8,CUST-0014,PROD-0019,2024-02-26,445.28,7,PENDING,APAC,USD,2026-05-28 14:19:57
36a51cd9-5807-4302-a0b9-1b4f93053800,CUST-0003,PROD-0019,2023-01-26,972.71,29,COMPLETED,North America,AED,2026-05-28 14:19:57
cc9101cb-fca2-458a-aad6-cf02cf5fc29d,CUST-0040,PROD-0011,2023-09-10,3629.5,49,PENDING,APAC,INR,2026-05-28 14:19:57
53f0b4ef-5f5e-40de-99c8-936ff9ea5472,CUST-0003,PROD-0005,2023-01-28,2096.88,46,CANCELLED,APAC,EUR,2026-05-28 14:19:57
bf24c0c9-dadd-4df5-8d6f-1c7efc493602,CUST-0024,PROD-0015,2022-08-29,4555.14,5,REFUNDED,Middle East,AED,2026-05-28 14:19:57
550ca2cb-5a9d-41c0-8f80-04a38cb20c71,CUST-0033,PROD-0026,2022-02-14,843.01,18,PENDING,Europe,USD,2026-05-28 14:19:57
3eaa900d-f8dd-4be8-a565-39e7403fbefe,CUST-0037,PROD-0002,2023-01-25,3706.17,26,REFUNDED,APAC,AED,2026-05-28 14:19:57
78429710-6189-4af1-817d-0dc385cc7bd5,CUST-0005,PROD-0006,2024-06-15,3756.13,25,REFUNDED,Middle East,AED,2026-05-28 14:19:57
baf379b1-5021-4b0f-8bf5-dfc1ee3fb965,CUST-0018,PROD-0007,2023-01-12,27.97,37,PENDING,APAC,USD,2026-05-28 14:19:57
78429710-6189-4af1-817d-0dc385cc7bd5,CUST-0033,PROD-0015,2024-10-28,3541.69,34,CANCELLED,Europe,INR,2026-05-28 14:19:57
da1be566-9910-4f26-a6a6-b6a0c98dda52,CUST-0019,PROD-0023,2023-07-04,2765.23,11,PENDING,North America,AED,2026-05-28 14:19:57
efe1b525-76cd-4974-869b-8ab93f609e51,CUST-0016,PROD-0010,2022-03-22,3201.68,18,PENDING,Europe,USD,2026-05-28 14:19:57
d07ce04a-a9bd-4142-975b-fac0593ff1a7,CUST-0042,PROD-0008,2023-03-07,2677.63,1,CANCELLED,APAC,EUR,2026-05-28 14:19:57
221f308f-8dcf-40b3-b809-c77c989a25c8,CUST-0021,PROD-0003,2023-06-25,3613.18,27,CANCELLED,Europe,USD,2026-05-28 14:19:57
49a4574e-69fc-4ca7-b25a-2dfb681aa634,CUST-0041,PROD-0027,2022-01-22,4121.42,15,CANCELLED,South Asia,EUR,2026-05-28 14:19:57
fb97d5d4-321a-4edd-b46f-01a5aadf018a,CUST-0002,PROD-0018,2022-08-06,3615.78,45,REFUNDED,Europe,AED,2026-05-28 14:19:57
d2067ad6-1d14-4171-9f04-747538272e72,CUST-0036,PROD-0007,2024-06-24,1110.99,18,PENDING,APAC,GBP,2026-05-28 14:19:57
bf24c0c9-dadd-4df5-8d6f-1c7efc493602,CUST-0010,PROD-0015,2023-04-20,3651.76,28,CANCELLED,South Asia,GBP,2026-05-28 14:19:57
efe1b525-76cd-4974-869b-8ab93f609e51,CUST-0006,PROD-0016,2023-01-07,2302.36,12,PENDING,APAC,GBP,2026-05-28 14:19:57
