TRANSACTION_ID,CUSTOMER_ID,PRODUCT_ID,TRANSACTION_DATE,AMOUNT,QUANTITY,STATUS,REGION,CURRENCY,CREATED_AT
f27259e1-7fb6-45dd-9762-8576cf6b9034,CUST-0022,PROD-0010,2024-10-31,864.6,18,CANCELLED,Middle East,EUR,2026-05-28 14:19:57
f8ed9e7f-f001-4c00-bc49-fdb8016f4dda,CUST-0041,PROD-0022,2023-05-18,766.54,49,REFUNDED,South Asia,INR,2026-05-28 14:19:57
5ad7012d-7dda-4d01-aeea-13e281aeb1c9,CUST-0028,PROD-0014,2024-04-18,4491.35,34,CANCELLED,North America,GBP,2026-05-28 14:19:57
d408386f-148b-4011-84d9-ec3457881bd6,CUST-0010,PROD-0025,2022-01-21,3590.95,34,COMPLETED,North America,EUR,2026-05-28 14:19:57
9d56ffd9-d97c-4757-847f-b2a247447454,,PROD-0013,2022-12-03,,26,COMPLETED,,AED,2026-05-28 14:19:57
7efa5318-9034-4551-9a59-a5c0fc806560,,PROD-0021,2024-11-30,,27,REFUNDED,,EUR,2026-05-28 14:19:57
a0674a63-4c11-4d3e-8ef9-74b1f6bd8f14,,PROD-0024,2023-10-05,,1,CANCELLED,,AED,2026-05-28 14:19:57
5097a39f-1da9-4b90-883b-8283954cf8e5,,PROD-0023,2024-04-07,,14,REFUNDED,Europe,GBP,2026-05-28 14:19:57
88e18131-4128-49f3-8816-ddc1f533e8ea,CUST-0050,PROD-0007,2023-09-10,,35,CANCELLED,Middle East,INR,2026-05-28 14:19:57
74b749b1-7b99-4735-8530-f19dc32ea1a2,CUST-0034,PROD-0018,2023-08-05,,33,CANCELLED,APAC,EUR,2026-05-28 14:19:57
8752de04-da9c-4eeb-b3b4-216efd00468c,CUST-0049,PROD-0021,2022-11-24,126.87,35,CANCELLED,South Asia,EUR,2026-05-28 14:19:57
33943a20-5a64-4e7e-9778-285bfb093a2f,CUST-0047,PROD-0014,2024-10-31,561.11,4,CANCELLED,Europe,AED,2026-05-28 14:19:57
bfe9ef1e-5879-4e54-9696-89b74d8412af,CUST-0023,PROD-0004,2022-04-08,3785.23,8,REFUNDED,Europe,AED,2026-05-28 14:19:57
739f4cf7-aacd-48f3-b57e-218609e06914,CUST-0048,PROD-0001,2024-07-17,1701.51,16,PENDING,Europe,EUR,2026-05-28 14:19:57
07d6420f-aec2-480a-b5c7-283fcabcafd7,,PROD-0022,2022-10-14,,34,PENDING,,EUR,2026-05-28 14:19:57
489f71c4-6a28-4c62-b764-382e81f8e522,,PROD-0019,2023-01-30,,24,REFUNDED,,INR,2026-05-28 14:19:57
518bfc96-77dc-4413-b453-e946db57e5eb,,PROD-0014,2024-04-23,,4,REFUNDED,,GBP,2026-05-28 14:19:57
95334641-b6f3-4ef6-978b-57244aaee564,,PROD-0015,2022-06-09,,34,REFUNDED,APAC,AED,2026-05-28 14:19:57
abcf3d98-8555-477f-903a-b11193749a8b,CUST-0034,PROD-0025,2024-03-19,,38,REFUNDED,Middle East,GBP,2026-05-28 14:19:57
eb3a8997-ab62-41aa-9ab8-58295907c4da,CUST-0045,PROD-0030,2024-09-29,,27,PENDING,South Asia,AED,2026-05-28 14:19:57
61ba515c-a980-4d50-b7ec-3a8f229a53a1,CUST-0009,PROD-0016,2024-07-26,655.63,46,COMPLETED,South Asia,GBP,2026-05-28 14:19:57
a60fa67c-9c63-4ba4-8632-302ec97319cc,CUST-0031,PROD-0002,2022-11-18,4720.91,24,COMPLETED,APAC,GBP,2026-05-28 14:19:57
03b7921e-15df-4528-853a-908c001c45aa,CUST-0008,PROD-0004,2024-01-27,2863.11,3,PENDING,North America,EUR,2026-05-28 14:19:57
03524795-5f55-4047-9ebc-4dafa8756503,CUST-0020,PROD-0012,2023-09-14,1476.97,2,PENDING,South Asia,AED,2026-05-28 14:19:57
c884c5b0-1f24-4f02-a6a8-129a6df8c2e4,,PROD-0002,2023-09-17,,14,PENDING,,USD,2026-05-28 14:19:57
e2c71b42-fa6f-407f-988e-b167cb89466e,,PROD-0018,2023-12-16,,3,REFUNDED,,AED,2026-05-28 14:19:57
6b81a0fc-7fd2-40dd-9546-41f517b6bec6,,PROD-0019,2024-07-15,,25,REFUNDED,,INR,2026-05-28 14:19:57
14c18eea-63a8-489b-98ae-71093732943f,,PROD-0005,2024-10-30,,49,REFUNDED,Middle East,INR,2026-05-28 14:19:57
6a8f3318-e44a-406b-b037-7a71de42f10b,CUST-0047,PROD-0011,2022-07-02,,43,REFUNDED,Middle East,INR,2026-05-28 14:19:57
99190438-0778-42db-bb98-c97e3411dd0c,CUST-0026,PROD-0011,2022-04-04,,29,CANCELLED,North America,INR,2026-05-28 14:19:57
a36fede8-37de-460d-8358-bdfeedaa9055,CUST-0046,PROD-0001,2023-09-25,2809.61,8,COMPLETED,South Asia,AED,2026-05-28 14:19:57
48101e6c-4ad9-484d-a3bb-b274978d3c0d,CUST-0035,PROD-0019,2022-04-19,4786.89,34,PENDING,Middle East,AED,2026-05-28 14:19:57
29ab75d0-1bd6-4283-a1a6-c1516397ffbc,CUST-0002,PROD-0004,2024-12-25,906.92,2,CANCELLED,South Asia,INR,2026-05-28 14:19:57
e08a7057-a4b5-4d86-8123-83086d9151d6,CUST-0046,PROD-0027,2024-06-28,432.39,35,CANCELLED,Middle East,AED,2026-05-28 14:19:57
fbcc6c6d-03ef-4dac-ac2b-48b21b7a867b,,PROD-0016,2022-02-17,,12,REFUNDED,,AED,2026-05-28 14:19:57
b010a4a8-2a94-4bdd-bd27-ffcbcc00cd92,,PROD-0013,2023-06-11,,7,PENDING,,INR,2026-05-28 14:19:57
66e65060-10ce-47e4-bfe4-1cb5379d298e,,PROD-0009,2022-07-03,,27,PENDING,,AED,2026-05-28 14:19:57
4b5495ae-4212-4dce-b4f2-f177d283d5ab,,PROD-0006,2022-02-25,,20,REFUNDED,North America,EUR,2026-05-28 14:19:57
23e632d7-6ada-443b-86e3-4d5cccf23cfa,CUST-0010,PROD-0014,2023-10-26,,8,COMPLETED,South Asia,INR,2026-05-28 14:19:57
b190c8f5-3afc-4606-9fd0-a96b381d0dee,CUST-0049,PROD-0020,2023-04-30,,49,REFUNDED,North America,EUR,2026-05-28 14:19:57
c0f50e23-123e-4fc8-8238-4bc83afb9092,CUST-0004,PROD-0011,2024-08-09,2770.07,5,REFUNDED,North America,GBP,2026-05-28 14:19:57
1202b53d-e2b5-460c-91b1-7375858cca36,CUST-0041,PROD-0008,2022-02-08,1353.11,38,COMPLETED,South Asia,AED,2026-05-28 14:19:57
7749f480-a39e-4023-baee-b22353c60fd5,CUST-0042,PROD-0026,2022-09-15,1530.02,27,REFUNDED,North America,AED,2026-05-28 14:19:57
73c7bec6-4227-4466-94c0-f6e504eb4799,CUST-0014,PROD-0026,2022-10-19,1872.79,11,PENDING,APAC,GBP,2026-05-28 14:19:57
9e5bca13-6ef7-43ea-89e0-938f8eb0b8db,,PROD-0015,2022-03-27,,30,CANCELLED,,USD,2026-05-28 14:19:57
0ee898ca-9b60-421d-a8a0-7dafcdd0455f,,PROD-0030,2024-09-14,,17,REFUNDED,,INR,2026-05-28 14:19:57
109c1abe-7137-48f3-86a1-84f1884a0878,,PROD-0027,2024-11-11,,11,COMPLETED,,USD,2026-05-28 14:19:57
791c1f84-1cc5-4d1f-bd6c-375ede741670,,PROD-0023,2022-09-09,,47,CANCELLED,Middle East,INR,2026-05-28 14:19:57
681c3e76-7075-4cda-80bf-ee3e5fdbe803,CUST-0040,PROD-0017,2023-10-14,,22,CANCELLED,Middle East,EUR,2026-05-28 14:19:57
0fd26429-0f00-4004-8a50-51f9a449db85,CUST-0016,PROD-0022,2023-10-21,,30,CANCELLED,North America,INR,2026-05-28 14:19:57
1e3f819e-e160-4c3e-ad46-76b665baa1ed,CUST-0042,PROD-0030,2022-01-05,3047.85,1,COMPLETED,South Asia,GBP,2026-05-28 14:19:57
edbfd10d-7fff-4d4a-9fbc-c39843bd4947,CUST-0036,PROD-0029,2024-09-28,3814.7,35,COMPLETED,North America,AED,2026-05-28 14:19:57
178feabe-b481-49c3-8c7e-13cb5aded075,CUST-0002,PROD-0029,2024-06-30,3364.51,23,REFUNDED,APAC,EUR,2026-05-28 14:19:57
ff0c8f81-5be1-4945-a2c7-6af2f41ee14c,CUST-0025,PROD-0006,2022-01-18,632.57,24,PENDING,Middle East,USD,2026-05-28 14:19:57
447eb885-2961-4064-9534-4208226ef74b,,PROD-0024,2022-02-10,,44,CANCELLED,,USD,2026-05-28 14:19:57
83f9c3aa-066f-45f2-b103-95b2aa1b30bc,,PROD-0021,2023-09-13,,15,PENDING,,EUR,2026-05-28 14:19:57
c2a42910-e37e-442e-acc1-af855aa61bb9,,PROD-0009,2024-10-06,,46,PENDING,,INR,2026-05-28 14:19:57
ee8b7810-29bf-4269-b0a6-13fff6ad06f6,,PROD-0013,2022-08-16,,37,REFUNDED,South Asia,AED,2026-05-28 14:19:57
0fcbde48-a41d-4587-9b73-b28b2c84a190,CUST-0013,PROD-0022,2022-12-26,,9,COMPLETED,South Asia,EUR,2026-05-28 14:19:57
3fce5f7a-8a50-499d-b71c-753d9ff8cfcd,CUST-0037,PROD-0028,2023-04-12,,47,CANCELLED,South Asia,USD,2026-05-28 14:19:57
d7d30a4d-3e0d-4c07-9f19-80f62f8235e7,CUST-0045,PROD-0022,2024-12-27,3076.14,44,REFUNDED,North America,GBP,2026-05-28 14:19:57
acffff7e-b492-4fd2-9f4f-aa48dfc1cd11,CUST-0042,PROD-0022,2022-04-17,4270.76,21,REFUNDED,Middle East,EUR,2026-05-28 14:19:57
325a9f72-58f7-4296-bf36-5a96b6baeb88,CUST-0008,PROD-0022,2024-11-27,2338.27,24,COMPLETED,South Asia,USD,2026-05-28 14:19:57
2a109194-a287-4d84-b7de-ab081fdb7db3,CUST-0018,PROD-0030,2024-05-10,2666.73,21,COMPLETED,Middle East,INR,2026-05-28 14:19:57
0a2207e2-bd7f-404d-bfcd-33683d3ce186,,PROD-0003,2022-02-21,,15,REFUNDED,,INR,2026-05-28 14:19:57
0d0678f2-be53-4d2b-985a-5807f8c9d235,,PROD-0006,2023-11-06,,41,COMPLETED,,GBP,2026-05-28 14:19:57
cb5c608d-d559-4862-bf4e-207447360d22,,PROD-0026,2022-02-19,,41,CANCELLED,,INR,2026-05-28 14:19:57
d4f47b0d-03bd-408c-a63e-c5e1c0443eb4,,PROD-0016,2023-05-04,,4,CANCELLED,APAC,INR,2026-05-28 14:19:57
7f644fc5-90bf-4b41-aff5-241ce2c80c27,CUST-0005,PROD-0025,2024-06-17,,41,REFUNDED,APAC,USD,2026-05-28 14:19:57
b4d21299-b380-426d-86a8-c8d54b970753,CUST-0006,PROD-0002,2022-03-10,,45,COMPLETED,South Asia,USD,2026-05-28 14:19:57
012cf5bc-a4e8-496d-abf0-d5a1295c68a0,CUST-0029,PROD-0002,2023-09-10,3057.59,28,COMPLETED,North America,USD,2026-05-28 14:19:57
2bdaa0df-96b4-4f96-8329-9d3a8823a99c,CUST-0036,PROD-0002,2023-08-27,4251.15,26,COMPLETED,APAC,GBP,2026-05-28 14:19:57
018635a9-6111-479a-a067-69f41437b299,CUST-0015,PROD-0028,2022-01-22,2272.52,30,REFUNDED,APAC,AED,2026-05-28 14:19:57
5f3ffb3a-6466-47de-a281-979d3f8abb57,CUST-0007,PROD-0011,2022-02-23,2275.84,22,PENDING,North America,USD,2026-05-28 14:19:57
19edf1e3-b185-45bf-b7b1-862ac70607ad,,PROD-0020,2022-05-19,,13,PENDING,,EUR,2026-05-28 14:19:57
0c95217b-caee-4425-bb9f-bed44d61c3e2,,PROD-0014,2024-09-12,,29,PENDING,,INR,2026-05-28 14:19:57
2d05e50a-68b2-4940-a953-a21164cf6387,,PROD-0002,2022-09-19,,28,CANCELLED,,AED,2026-05-28 14:19:57
9ab6644e-4c06-4a24-a197-8376251a5ecf,,PROD-0025,2022-10-26,,20,CANCELLED,Europe,EUR,2026-05-28 14:19:57
ab518ddb-9141-4257-93ca-94b1cabbb87b,CUST-0001,PROD-0017,2022-10-24,,33,COMPLETED,Middle East,EUR,2026-05-28 14:19:57
0b4480fe-db69-4ec9-9670-195ad66ce996,CUST-0013,PROD-0007,2023-02-17,,22,PENDING,Middle East,GBP,2026-05-28 14:19:57
70716c60-f830-4bfe-a740-e04732b87b0f,CUST-0039,PROD-0023,2023-11-10,4261.52,37,CANCELLED,APAC,EUR,2026-05-28 14:19:57
7a787b63-428c-4847-bb15-c9016c30f052,CUST-0027,PROD-0011,2022-11-29,533.19,3,REFUNDED,South Asia,USD,2026-05-28 14:19:57
75bf5428-c22a-4337-9ae1-2a17c22e6942,CUST-0041,PROD-0008,2023-04-17,2338.02,14,PENDING,Middle East,EUR,2026-05-28 14:19:57
058ed44b-568d-4270-924f-9a0789ea6475,CUST-0048,PROD-0013,2023-02-25,2007.56,1,CANCELLED,North America,USD,2026-05-28 14:19:57
40cb559f-da08-456c-a4da-67934543086f,,PROD-0001,2022-08-24,,29,PENDING,,EUR,2026-05-28 14:19:57
f37b1954-d754-4c76-8f53-0165aa2255a8,,PROD-0001,2023-02-12,,12,PENDING,,INR,2026-05-28 14:19:57
53d1e6de-e3cc-4f23-9169-66574c495952,,PROD-0028,2023-05-19,,2,PENDING,,USD,2026-05-28 14:19:57
25ad2d84-6307-4415-bcd3-ffafe0a3e1d0,,PROD-0027,2022-10-09,,8,CANCELLED,South Asia,EUR,2026-05-28 14:19:57
b3ec955d-31c0-47ce-b7bc-06c517a05495,CUST-0030,PROD-0008,2024-01-28,,43,PENDING,APAC,AED,2026-05-28 14:19:57
e3ad5b61-0fe4-43c1-90dd-c3432cbd5348,CUST-0028,PROD-0029,2022-05-14,,9,PENDING,South Asia,AED,2026-05-28 14:19:57
97c322f3-cba7-4e5a-9c3e-7917e5a3b48c,CUST-0025,PROD-0023,2024-02-06,1596.58,28,PENDING,North America,AED,2026-05-28 14:19:57
820ee527-9d3e-447a-bca3-618db6272abd,CUST-0038,PROD-0007,2023-08-26,3950.04,21,PENDING,North America,EUR,2026-05-28 14:19:57
0d5fa9f8-a69d-409c-9bd6-ba7123697b1d,CUST-0009,PROD-0028,2024-11-06,4842.24,32,PENDING,North America,GBP,2026-05-28 14:19:57
3eb2f87c-bede-41e5-a577-5242739360c8,CUST-0043,PROD-0020,2022-05-13,845.49,25,CANCELLED,Middle East,AED,2026-05-28 14:19:57
f406da52-5601-48ad-8286-3295439da685,,PROD-0006,2023-10-22,,34,REFUNDED,,GBP,2026-05-28 14:19:57
69d3a4b0-d00b-4eb6-9973-8c02c9d2516f,,PROD-0019,2024-04-01,,38,COMPLETED,,INR,2026-05-28 14:19:57
6f97ad27-cca9-414e-b523-84231ec0e254,,PROD-0015,2023-04-26,,20,REFUNDED,,AED,2026-05-28 14:19:57
76f5c151-99b8-4da5-bf7d-b1901827799b,,PROD-0030,2024-02-06,,6,PENDING,North America,EUR,2026-05-28 14:19:57
66a51c41-eff5-44bb-a714-6d48e8362ef7,CUST-0029,PROD-0017,2023-12-22,,3,REFUNDED,APAC,AED,2026-05-28 14:19:57
2c6be720-7eb6-437d-acd0-a58786f3539a,CUST-0022,PROD-0014,2024-07-12,,27,CANCELLED,Middle East,EUR,2026-05-28 14:19:57
855561c0-9a90-4799-9638-5ad7f3aced5c,CUST-0018,PROD-0013,2022-02-20,906.03,15,CANCELLED,North America,EUR,2026-05-28 14:19:57
fba45902-03f2-46bd-9c87-43c011fa011f,CUST-0006,PROD-0010,2024-10-24,2568.83,42,COMPLETED,Europe,INR,2026-05-28 14:19:57
be56821f-8c45-4b6a-b9dd-171a41cc75f2,CUST-0007,PROD-0004,2022-05-27,1807.58,35,PENDING,Europe,INR,2026-05-28 14:19:57
b46de828-4d6e-41c8-90bc-7f578f1bf706,CUST-0044,PROD-0011,2023-05-28,1520.55,50,CANCELLED,South Asia,AED,2026-05-28 14:19:57
bb881ba0-5982-4bd8-9cc8-0622c984184e,,PROD-0028,2023-06-19,,20,CANCELLED,,GBP,2026-05-28 14:19:57
ef44a55b-ccff-45b6-82e2-004729234dac,,PROD-0027,2022-01-25,,33,PENDING,,INR,2026-05-28 14:19:57
21816cd0-89cd-496b-8cfc-ae882dfac394,,PROD-0024,2023-03-06,,34,REFUNDED,,EUR,2026-05-28 14:19:57
34e06743-7ad3-4598-b3c9-7c35cb71eb44,,PROD-0011,2023-01-20,,45,REFUNDED,South Asia,GBP,2026-05-28 14:19:57
867daa01-8ace-4bd7-8100-3446e206ac8c,CUST-0029,PROD-0028,2022-03-03,,37,PENDING,Europe,USD,2026-05-28 14:19:57
0f9b8ae4-48fc-4dfe-a913-18e39259e76b,CUST-0032,PROD-0026,2023-12-28,,27,REFUNDED,Middle East,AED,2026-05-28 14:19:57
79be6ff1-17b5-448b-b597-e5c7e7542010,CUST-0020,PROD-0011,2022-02-17,2842.21,3,PENDING,South Asia,EUR,2026-05-28 14:19:57
9539aa41-f9a7-46d3-ade3-279a622fa119,CUST-0037,PROD-0021,2024-03-11,4901.06,14,REFUNDED,North America,AED,2026-05-28 14:19:57
094707c9-c672-41a9-8e40-c4b9351622e2,CUST-0025,PROD-0007,2024-08-30,552.11,37,REFUNDED,Europe,USD,2026-05-28 14:19:57
a09f7cf2-42e1-4a5a-a208-b3f833a90c66,CUST-0011,PROD-0004,2022-12-30,169.98,45,REFUNDED,North America,INR,2026-05-28 14:19:57
2bd30ddb-dc6c-4408-b466-af46d3bffe31,,PROD-0003,2024-03-01,,15,CANCELLED,,USD,2026-05-28 14:19:57
8621a43d-5a69-4793-81bc-b0dc93f4d99b,,PROD-0002,2024-01-25,,11,CANCELLED,,GBP,2026-05-28 14:19:57
6583f079-b710-4b0e-9a16-055ebd1af564,,PROD-0004,2022-09-22,,31,COMPLETED,,INR,2026-05-28 14:19:57
3d4532ac-c750-4f02-9029-0da454c8a06d,,PROD-0028,2023-02-26,,46,REFUNDED,South Asia,AED,2026-05-28 14:19:57
f67b4eae-dee3-4f8a-8084-21a310ed31d6,CUST-0037,PROD-0010,2023-02-20,,44,REFUNDED,Europe,INR,2026-05-28 14:19:57
12df5b5b-6814-4426-8c03-f60226442bca,CUST-0001,PROD-0005,2024-07-01,,26,PENDING,APAC,EUR,2026-05-28 14:19:57
42b48de0-a04c-4ed9-9e50-7c97aab7befb,CUST-0037,PROD-0029,2024-10-02,2306.42,37,COMPLETED,North America,EUR,2026-05-28 14:19:57
654be6b1-781a-445c-9027-a5a71c3dce13,CUST-0042,PROD-0029,2024-07-23,1740.44,46,CANCELLED,Middle East,AED,2026-05-28 14:19:57
61aed812-5e61-4f29-adcd-255675a54fa6,CUST-0012,PROD-0014,2023-05-26,906.09,40,REFUNDED,Middle East,GBP,2026-05-28 14:19:57
d97ed1b8-d2fe-472d-acec-74da1e2d20cc,CUST-0043,PROD-0006,2022-07-15,1973.82,3,PENDING,South Asia,EUR,2026-05-28 14:19:57
d591681d-e83a-4b0d-af07-2fa9b2ef11ae,,PROD-0018,2023-08-21,,5,PENDING,,GBP,2026-05-28 14:19:57
085752c4-2312-4cf2-bb5b-4af5632df499,,PROD-0018,2022-09-06,,5,COMPLETED,,EUR,2026-05-28 14:19:57
55e2890a-e76f-402c-adcd-eb47c54d2312,,PROD-0015,2022-12-04,,33,COMPLETED,,USD,2026-05-28 14:19:57
d1a2eebe-fd3f-41a6-8525-d80f0dec8d4c,,PROD-0021,2024-08-03,,48,REFUNDED,South Asia,GBP,2026-05-28 14:19:57
6798b20b-da62-4b7e-821e-0fb98b34e215,CUST-0003,PROD-0001,2023-05-29,,9,CANCELLED,Middle East,GBP,2026-05-28 14:19:57
96e5f9f3-08f3-41df-9712-30f7896f0808,CUST-0030,PROD-0003,2022-06-19,,16,REFUNDED,South Asia,GBP,2026-05-28 14:19:57
9715ed94-bf0f-467c-b823-52ea9bef32eb,CUST-0018,PROD-0027,2022-11-27,861.24,2,COMPLETED,South Asia,EUR,2026-05-28 14:19:57
a5d31f8d-31b8-46ff-9e67-e5f17419a086,CUST-0008,PROD-0018,2024-03-11,850.58,43,COMPLETED,Europe,INR,2026-05-28 14:19:57
bf3cf0d0-385c-4556-a044-83d32eeb9881,CUST-0029,PROD-0012,2022-12-31,1091.2,3,PENDING,Middle East,USD,2026-05-28 14:19:57
e88da31d-3121-4a0b-b7a9-fe62f28eaa69,CUST-0041,PROD-0026,2024-12-06,3208.65,46,COMPLETED,Middle East,EUR,2026-05-28 14:19:57
372170d3-e6eb-4123-bae4-e9d6437da824,,PROD-0002,2022-01-10,,25,PENDING,,EUR,2026-05-28 14:19:57
b62328fc-eec0-45db-942c-fdd01c1edf43,,PROD-0007,2022-07-07,,2,COMPLETED,,INR,2026-05-28 14:19:57
552c017f-c6ed-4711-8b28-300ed5390fb0,,PROD-0022,2022-05-10,,7,PENDING,,USD,2026-05-28 14:19:57
9ac086ba-bff6-40ac-9daf-a29be066ae26,,PROD-0017,2022-08-09,,21,PENDING,APAC,INR,2026-05-28 14:19:57
daf13cdf-c277-4e1f-8e3b-937c661195d2,CUST-0035,PROD-0013,2024-05-26,,14,COMPLETED,Europe,EUR,2026-05-28 14:19:57
2376b321-fb04-48a1-8f98-d3e5245b604d,CUST-0012,PROD-0001,2024-04-03,,1,REFUNDED,South Asia,GBP,2026-05-28 14:19:57
76cad130-728d-40df-99b4-9eced2f41788,CUST-0015,PROD-0003,2023-07-25,3253.23,24,COMPLETED,North America,INR,2026-05-28 14:19:57
46bdad36-8e17-4259-a6ac-026af5082714,CUST-0027,PROD-0010,2024-10-20,4915.68,7,PENDING,Europe,USD,2026-05-28 14:19:57
c6a85df2-8780-4183-8889-d114d76724b9,CUST-0039,PROD-0011,2024-03-06,3392.72,50,PENDING,Europe,INR,2026-05-28 14:19:57
716f8cda-c1a6-4b86-bed3-ad969cb78813,CUST-0041,PROD-0025,2023-10-14,4890.33,43,REFUNDED,North America,EUR,2026-05-28 14:19:57
a8975def-740d-4aa1-9067-78b39313ccb6,,PROD-0020,2024-07-08,,41,PENDING,,AED,2026-05-28 14:19:57
cda821a9-04bc-40c7-b554-21923f419308,,PROD-0001,2023-04-22,,49,COMPLETED,,INR,2026-05-28 14:19:57
b161fdc0-7c61-4678-848e-645b40924788,,PROD-0014,2023-05-14,,4,PENDING,,GBP,2026-05-28 14:19:57
1fbe92d1-07eb-4d5c-adcc-808bdd8f1de8,,PROD-0007,2022-11-07,,42,COMPLETED,South Asia,AED,2026-05-28 14:19:57
148fe370-0281-4354-bd21-22e474f26021,CUST-0029,PROD-0024,2023-11-05,,21,COMPLETED,APAC,GBP,2026-05-28 14:19:57
bf07dc9a-13cf-4015-b3c2-254ed2bd3548,CUST-0042,PROD-0027,2023-08-14,,15,CANCELLED,Europe,INR,2026-05-28 14:19:57
7063453b-e957-4fa1-b902-a084f5ab0313,CUST-0014,PROD-0018,2022-04-21,4534.09,43,PENDING,South Asia,AED,2026-05-28 14:19:57
0b715af5-e86c-4bf2-9b57-c936bcddbbae,CUST-0025,PROD-0017,2023-10-21,925.89,41,COMPLETED,North America,GBP,2026-05-28 14:19:57
20bba522-d433-4d14-ad95-a23074df1add,CUST-0005,PROD-0007,2022-04-17,3175.49,10,PENDING,South Asia,USD,2026-05-28 14:19:57
77cfaf3d-85b7-4523-8500-309ebd7010a3,CUST-0012,PROD-0019,2023-02-23,1189.19,6,REFUNDED,Middle East,EUR,2026-05-28 14:19:57
ecd57cf1-1f25-44dd-bc56-b1ba0c74e454,,PROD-0024,2023-02-09,,12,PENDING,,EUR,2026-05-28 14:19:57
70b75e59-a255-41a1-a15d-80264c55cb8d,,PROD-0015,2023-02-17,,31,COMPLETED,,GBP,2026-05-28 14:19:57
