TRANSACTION_ID,CUSTOMER_ID,PRODUCT_ID,TRANSACTION_DATE,AMOUNT,QUANTITY,STATUS,REGION,CURRENCY,CREATED_AT
2e8546a3-229a-4198-a8c2-2c6cc74bab09,CUST-0043,PROD-0012,2022-03-01,462.99,48,CANCELLED,APAC,GBP,2026-05-28 14:19:57
d43603b7-5bf7-4b25-adf8-202c890e43ef,CUST-0011,PROD-0028,2024-10-22,3906.2,40,PENDING,APAC,INR,2026-05-28 14:19:57
428f83ff-e57d-4fb0-92a0-fbdb4d6d15b5,CUST-0007,PROD-0027,2022-01-29,2648.91,46,PENDING,Europe,INR,2026-05-28 14:19:57
6afb1198-1111-445f-b009-44c58a36c76b,CUST-0047,PROD-0004,2023-03-15,4603.18,46,REFUNDED,Europe,EUR,2026-05-28 14:19:57
4171c992-9f56-4aa1-bd5d-734a211a4402,CUST-0029,PROD-0022,2022-08-08,912.43,23,REFUNDED,Middle East,EUR,2026-05-28 14:19:57
42a19cc1-dc79-4f08-ba66-4cf9fced4815,CUST-0027,PROD-0004,2023-10-06,626.84,8,PENDING,Middle East,GBP,2026-05-28 14:19:57
084d16e6-8f76-4066-a91e-1c1ecd38b15a,CUST-0036,PROD-0024,2022-03-25,420.42,32,COMPLETED,Middle East,AED,2026-05-28 14:19:57
eb82f880-3203-4e2d-82fa-0ee02c334ce7,CUST-0039,PROD-0024,2023-10-01,3438.36,29,PENDING,APAC,GBP,2026-05-28 14:19:57
a3ff2d0e-7bda-4ff5-8e15-ac8635b9d78a,CUST-0028,PROD-0007,2022-05-23,4474.83,31,CANCELLED,South Asia,AED,2026-05-28 14:19:57
85a3dbe3-3885-4f57-acba-b82a11ee5829,CUST-0044,PROD-0004,2024-03-22,2195.91,43,COMPLETED,North America,AED,2026-05-28 14:19:57
5b2c1d55-7b0d-48bf-af42-b4814915e07d,CUST-0026,PROD-0023,2022-07-28,3709.75,11,COMPLETED,Europe,GBP,2026-05-28 14:19:57
158dc19e-a783-4b17-a0c7-ae4dda89f739,CUST-0013,PROD-0020,2024-04-07,622.58,28,REFUNDED,Europe,GBP,2026-05-28 14:19:57
e142dac6-fc33-48a3-9e25-7c423a63e82a,CUST-0049,PROD-0026,2024-03-30,1786.93,43,REFUNDED,Middle East,GBP,2026-05-28 14:19:57
5f408790-ba66-431a-afdb-e75c5c03001f,CUST-0010,PROD-0025,2024-07-20,549.1,17,REFUNDED,Middle East,EUR,2026-05-28 14:19:57
0748e802-ac13-4601-bacd-a0e762f0188e,CUST-0002,PROD-0004,2022-04-19,4153.26,32,COMPLETED,South Asia,GBP,2026-05-28 14:19:57
161d5974-6714-4b83-a205-ded3b54d45de,CUST-0010,PROD-0010,2022-07-17,3803.26,43,REFUNDED,Middle East,GBP,2026-05-28 14:19:57
2799b3d6-4b6a-4c92-9515-085c19329249,CUST-0043,PROD-0016,2024-10-01,2528.93,35,CANCELLED,APAC,INR,2026-05-28 14:19:57
c673aa2e-04ff-4de0-859c-2b7638d52ab0,CUST-0049,PROD-0002,2024-05-31,4401.83,8,REFUNDED,Middle East,AED,2026-05-28 14:19:57
d57cff77-4a26-42bd-ab90-4801a5d1b623,CUST-0029,PROD-0015,2022-03-15,173.97,36,CANCELLED,South Asia,AED,2026-05-28 14:19:57
ee3c2fda-9245-4e53-a2a3-8042190ada05,CUST-0009,PROD-0010,2024-03-07,2442.4,8,REFUNDED,APAC,AED,2026-05-28 14:19:57
77f26c12-222c-4e04-9eeb-9995d3e4a870,CUST-0031,PROD-0018,2022-11-17,2538.36,26,CANCELLED,Middle East,AED,2026-05-28 14:19:57
0a07cd41-4510-47fe-a84f-d3537b9db21b,CUST-0040,PROD-0022,2023-12-24,3834.69,19,CANCELLED,North America,INR,2026-05-28 14:19:57
f0c08531-b69b-4dff-8e1a-7c54a2581789,CUST-0009,PROD-0027,2024-01-21,1750.9,48,COMPLETED,Europe,INR,2026-05-28 14:19:57
579b49de-e795-4b3c-904e-2fb2cda106e0,CUST-0028,PROD-0012,2024-01-02,2065.53,4,PENDING,South Asia,GBP,2026-05-28 14:19:57
7ff5ae4a-5212-4211-bef3-9f3fc9974c7c,CUST-0038,PROD-0003,2022-05-15,4346.01,8,CANCELLED,South Asia,GBP,2026-05-28 14:19:57
e090aa8e-c79b-467c-8dfa-5d6000e2a1bd,CUST-0003,PROD-0015,2024-05-15,2844.57,27,CANCELLED,North America,INR,2026-05-28 14:19:57
ec62d8d9-cf97-46cc-9072-b54f91b09bb9,CUST-0021,PROD-0013,2024-03-10,1618.88,7,REFUNDED,North America,GBP,2026-05-28 14:19:57
d6003f3c-86ce-4f28-9fc5-3c7e0f71f799,CUST-0032,PROD-0017,2023-11-27,841.47,20,CANCELLED,Middle East,AED,2026-05-28 14:19:57
97df8156-e81c-45c6-92c6-43bd91e6f7cc,CUST-0041,PROD-0028,2022-06-04,4203.5,35,PENDING,Europe,INR,2026-05-28 14:19:57
460166fb-3218-49ce-a6d0-cb2d02ce52ff,CUST-0020,PROD-0019,2024-04-03,4024.97,40,COMPLETED,APAC,GBP,2026-05-28 14:19:57
ab9388b5-a67e-424b-872a-267d1b84a189,CUST-0018,PROD-0003,2024-12-23,2381.59,14,CANCELLED,North America,GBP,2026-05-28 14:19:57
f8b7ed5f-0679-4f61-b301-d1e009e7c875,CUST-0028,PROD-0022,2023-10-04,1008.38,26,CANCELLED,APAC,AED,2026-05-28 14:19:57
6b0e36ce-4685-40b5-a5df-afee04c3529a,CUST-0043,PROD-0025,2023-01-05,4405.67,41,PENDING,APAC,EUR,2026-05-28 14:19:57
7a34d76c-2982-4803-9ad6-3aea2fb0891c,CUST-0043,PROD-0027,2024-08-15,1347.0,41,REFUNDED,APAC,EUR,2026-05-28 14:19:57
a35d2e25-47c4-4c7e-807c-94eb9e606b5e,CUST-0024,PROD-0015,2022-10-30,1209.47,48,CANCELLED,Middle East,GBP,2026-05-28 14:19:57
468160ed-84ae-4baa-9bfb-c93276ddbe31,CUST-0005,PROD-0021,2023-02-21,4231.38,18,CANCELLED,South Asia,EUR,2026-05-28 14:19:57
f860a82d-5944-40f2-ad12-b596f6dfd6d9,CUST-0026,PROD-0008,2022-08-21,758.31,2,PENDING,Europe,AED,2026-05-28 14:19:57
c278cd35-d775-4155-baaf-d60128ef8675,CUST-0036,PROD-0014,2024-05-14,3238.14,3,PENDING,South Asia,EUR,2026-05-28 14:19:57
439a7df9-b8ae-415c-b05e-a4a51f6b19da,CUST-0002,PROD-0009,2023-07-23,3296.77,12,COMPLETED,Middle East,INR,2026-05-28 14:19:57
3ec47ab2-70d9-4e3d-870f-1839b3deac07,CUST-0006,PROD-0011,2023-09-03,4337.19,27,CANCELLED,North America,EUR,2026-05-28 14:19:57
19b8db28-5257-4991-94e2-6ec0ba92a95b,CUST-0016,PROD-0004,2024-10-21,4665.35,34,CANCELLED,Middle East,EUR,2026-05-28 14:19:57
59102637-c9fd-474b-96c1-5316663ba1a6,CUST-0039,PROD-0004,2023-10-04,1653.14,38,REFUNDED,South Asia,EUR,2026-05-28 14:19:57
4df8070d-72e1-4b19-9ab0-f8f45e6d179b,CUST-0010,PROD-0004,2022-12-25,1078.4,18,REFUNDED,Middle East,INR,2026-05-28 14:19:57
27a5de72-7a16-4d41-b60b-c1eeb2939c5e,CUST-0032,PROD-0018,2024-02-07,3501.09,8,CANCELLED,APAC,AED,2026-05-28 14:19:57
aa13e232-7567-4dc6-af38-2ccfcd4b198f,CUST-0044,PROD-0008,2023-07-23,4398.37,10,CANCELLED,Middle East,GBP,2026-05-28 14:19:57
77ef383c-2da5-49f1-a44f-3def1552512f,CUST-0002,PROD-0021,2022-03-13,4208.95,43,COMPLETED,South Asia,AED,2026-05-28 14:19:57
10a10269-5212-414c-ac34-e51bf42b7633,CUST-0020,PROD-0021,2024-01-14,4516.75,44,COMPLETED,APAC,AED,2026-05-28 14:19:57
2cda5cab-6d1b-47ff-9776-39eecf9e3f63,CUST-0025,PROD-0001,2024-03-15,4638.26,17,CANCELLED,North America,GBP,2026-05-28 14:19:57
c25385fa-d228-42f8-aa13-d4eea863377a,CUST-0014,PROD-0028,2022-11-25,4580.3,41,CANCELLED,Middle East,GBP,2026-05-28 14:19:57
083bd0b9-391e-4eb5-bddd-80a6960a2c5e,CUST-0006,PROD-0027,2024-10-03,2360.75,27,CANCELLED,Middle East,EUR,2026-05-28 14:19:57
13badfc8-02e4-4d96-a45d-dd617830bbd5,CUST-0045,PROD-0009,2024-11-02,341.17,27,CANCELLED,Middle East,INR,2026-05-28 14:19:57
b43ceca0-1819-4d1e-b4b1-935b27b23f6f,CUST-0042,PROD-0021,2023-01-12,3154.48,42,PENDING,North America,EUR,2026-05-28 14:19:57
1f85a449-1de3-4a0c-8267-ebd3d13e1185,CUST-0041,PROD-0010,2023-10-05,2883.29,8,PENDING,South Asia,EUR,2026-05-28 14:19:57
eb929b3f-c38d-44a0-8d2b-9dad81a3fe71,CUST-0039,PROD-0022,2024-04-20,3965.29,21,REFUNDED,Middle East,GBP,2026-05-28 14:19:57
0c87b35f-58ca-4968-84fd-e87ccd702fb5,CUST-0012,PROD-0022,2023-11-02,3999.65,13,COMPLETED,Middle East,EUR,2026-05-28 14:19:57
7f3c3e8b-8d98-40f9-ae33-ae17cf5fe3e5,CUST-0026,PROD-0029,2024-02-12,4724.34,37,PENDING,North America,EUR,2026-05-28 14:19:57
356aaecd-f320-442b-89fb-82d9d9e861ab,CUST-0006,PROD-0015,2023-02-11,1316.3,11,COMPLETED,Middle East,AED,2026-05-28 14:19:57
